,Distance
1668,8.536096783
1669,3.055916915
1670,4.737118435
1671,4.737118435
1672,3.055916915
1673,5.895474045
1674,4.737118435
1675,5.895474045
1676,6.241859819
1677,4.766199963
1678,4.737118435
1679,4.737118435
1680,4.737118435
1681,5.895474045
1682,4.737118435
1683,4.737118435
1684,6.241859819
1685,8.536096783
1686,4.737118435
1687,4.766199963
1688,4.766199963
1689,8.536096783
1690,5.895474045
1691,4.737118435
1692,8.536096783
1693,5.895474045
1694,4.737118435
1695,5.895474045
1696,6.241859819
1697,4.737118435
1698,4.737118435
1699,4.766199963
1700,5.895474045
1701,5.895474045
1702,4.737118435
1703,5.895474045
1704,5.895474045
1705,5.895474045
1706,5.895474045
1707,3.055916915
1708,8.536096783
1709,4.737118435
1710,8.536096783
1711,5.895474045
1712,3.055916915
1713,3.055916915
1714,5.895474045
1715,6.241859819
1716,8.536096783
1717,8.536096783
1718,6.241859819
1719,4.737118435
1720,4.737118435
1721,4.737118435
1722,3.055916915
1723,5.895474045
1724,6.241859819
1725,3.055916915
1726,5.895474045
1727,8.536096783
1728,4.737118435
1729,4.737118435
1730,5.895474045
1731,5.895474045
1732,5.895474045
1733,5.895474045
1734,5.895474045
1735,5.895474045
1736,5.895474045
1737,4.737118435
1738,4.737118435
1739,5.895474045
1740,4.766199963
1741,6.241859819
1742,4.766199963
1743,5.895474045
1744,4.766199963
1745,4.737118435
1746,4.737118435
1747,4.737118435
1748,5.895474045
1749,5.895474045
1750,5.895474045
1751,4.737118435
1752,5.895474045
1753,5.895474045
1754,5.895474045
1755,4.737118435
1756,4.737118435
1757,5.895474045
1758,6.241859819
1759,6.241859819
1760,5.895474045
1761,5.895474045
1762,5.895474045
1763,4.737118435
1764,4.737118435
1765,8.536096783
1766,4.737118435
1767,6.241859819
1768,8.536096783
1769,5.895474045
1770,5.895474045
1771,3.055916915
1772,4.737118435
1773,5.895474045
1774,5.895474045
1775,6.241859819
1776,5.895474045
1777,5.895474045
1778,4.737118435
1779,4.737118435
1780,4.766199963
1781,8.536096783
1782,6.241859819
1783,4.737118435
1784,5.895474045
1785,5.895474045
1786,4.737118435
1787,5.895474045
1788,5.895474045
1789,5.895474045
1790,4.737118435
1791,4.737118435
1792,4.737118435
1793,4.737118435
1794,4.737118435
1795,5.895474045
1796,4.737118435
1797,5.895474045
1798,5.895474045
1799,4.766199963
1800,4.737118435
1801,4.737118435
1802,5.895474045
1803,5.895474045
1804,5.895474045
1805,5.895474045
1806,3.055916915
1807,5.895474045
1808,5.895474045
1809,5.895474045
1810,8.536096783
1811,4.737118435
1812,8.536096783
1813,5.895474045
1814,3.055916915
1815,4.737118435
1816,6.241859819
1817,3.055916915
1818,6.241859819
1819,5.895474045
1820,5.895474045
1821,5.895474045
1822,5.895474045
1823,4.276678253
1824,4.737118435
1825,3.055916915
1826,3.055916915
1827,5.895474045
1828,5.895474045
1829,4.737118435
1830,4.737118435
1831,4.737118435
1832,5.895474045
1833,5.895474045
1834,8.536096783
1835,8.536096783
1836,4.737118435
1837,5.895474045
1838,4.766199963
1839,4.737118435
1840,6.241859819
1841,8.536096783
1842,3.055916915
1843,8.536096783
1844,5.895474045
1845,4.737118435
1846,3.055916915
1847,4.737118435
1848,3.055916915
1849,4.737118435
1850,5.895474045
1851,4.737118435
1852,4.737118435
1853,5.895474045
1854,4.737118435
1855,4.737118435
1856,8.536096783
1857,4.766199963
1858,8.536096783
1859,4.737118435
1860,4.766199963
1861,6.241859819
1862,4.766199963
1863,5.895474045
1864,6.241859819
1865,4.737118435
1866,5.895474045
1867,8.536096783
1868,5.895474045
1869,5.895474045
1870,4.737118435
1871,4.737118435
1872,3.055916915
1873,4.766199963
1874,4.766199963
1875,5.895474045
1876,4.737118435
1877,3.055916915
1878,4.766199963
1879,6.241859819
1880,4.737118435
1881,8.536096783
1882,5.895474045
1883,5.895474045
1884,4.737118435
1885,5.895474045
1886,5.895474045
1887,5.895474045
1888,4.737118435
1889,5.895474045
1890,5.895474045
1891,5.895474045
1892,5.895474045
1893,5.895474045
1894,4.766199963
1895,4.766199963
1896,5.895474045
1897,5.895474045
1898,8.536096783
1899,4.737118435
1900,4.766199963
1901,4.737118435
1902,3.055916915
1903,4.737118435
1904,5.895474045
1905,5.895474045
1906,4.276678253
1907,4.737118435
1908,5.895474045
1909,5.895474045
1910,4.737118435
1911,5.895474045
1912,5.895474045
1913,6.241859819
1914,5.895474045
1915,8.536096783
1916,8.536096783
1917,6.241859819
1918,5.895474045
1919,6.241859819
1920,5.895474045
1921,5.895474045
1922,5.895474045
1923,5.895474045
1924,8.536096783
1925,4.737118435
1926,4.737118435
1927,4.737118435
1928,5.895474045
1929,5.895474045
1930,5.895474045
1931,8.536096783
1932,4.737118435
1933,5.895474045
1934,5.895474045
1935,5.895474045
1936,5.895474045
1937,6.241859819
1938,8.536096783
1939,4.766199963
1940,4.766199963
1941,6.241859819
1942,6.241859819
1943,5.895474045
1944,4.766199963
1945,8.536096783
1946,8.536096783
1947,4.766199963
1948,4.766199963
1949,3.055916915
1950,6.241859819
1951,5.895474045
1952,4.737118435
1953,4.737118435
1954,4.737118435
1955,8.536096783
1956,3.055916915
1957,4.766199963
1958,4.766199963
1959,6.241859819
1960,4.766199963
1961,4.766199963
1962,5.895474045
1963,4.737118435
1964,4.766199963
1965,8.536096783
1966,4.766199963
1967,4.737118435
1968,4.737118435
1969,5.895474045
1970,3.055916915
1971,3.055916915
1972,5.895474045
1973,4.737118435
1974,4.766199963
1975,4.766199963
1976,4.737118435
1977,4.737118435
1978,5.895474045
1979,4.737118435
1980,8.536096783
1981,4.737118435
1982,6.241859819
1983,4.737118435
1984,6.241859819
1985,4.737118435
1986,6.241859819
1987,5.895474045
1988,5.895474045
1989,6.241859819
1990,4.766199963
1991,5.895474045
1992,8.536096783
1993,8.536096783
1994,8.536096783
1995,8.536096783
1996,4.737118435
1997,4.737118435
1998,3.055916915
1999,4.737118435
2000,4.766199963
2001,5.895474045
2002,8.536096783
2003,6.241859819
2004,4.766199963
2005,4.766199963
2006,8.536096783
2007,4.766199963
2008,6.241859819
2009,6.241859819
2010,4.766199963
2011,4.766199963
2012,4.766199963
2013,5.895474045
2014,4.737118435
2015,5.895474045
2016,4.737118435
2017,4.737118435
2018,4.737118435
2019,4.274879006
2020,4.274879006
2021,4.274879006
2022,4.274879006
2023,4.274879006
2024,4.274879006
2025,4.274879006
2026,5.417310562
2027,10.05343359
2028,4.274879006
2029,10.05343359
2030,5.417310562
2031,4.274879006
2032,10.05343359
2033,10.05343359
2034,10.05343359
2035,10.05343359
2036,15.9529586
2037,11.26285174
2038,15.9529586
2039,10.31365031
2040,11.26285174
2041,11.26285174
2042,10.31365031
2043,10.31365031
2044,11.26285174
2045,11.26285174
2046,11.26285174
2047,14.18458772
2048,15.9529586
2049,14.18458772
2050,11.26285174
2051,11.26285174
2052,11.26285174
2053,11.26285174
2054,14.18458772
2055,11.26285174
2056,11.26285174
2057,11.26285174
2058,15.9529586
2059,11.26285174
2060,15.9529586
2061,15.9529586
2062,15.9529586
2063,15.9529586
2064,14.18458772
2065,11.26285174
2066,11.26285174
2067,11.26285174
2068,11.26285174
2069,10.31365031
2070,11.26285174
2071,11.26285174
2072,13.03812731
2073,11.26285174
2074,11.26285174
2075,11.26285174
2076,11.26285174
2077,11.26285174
2078,11.26285174
2079,11.26285174
2080,11.26285174
2081,10.31365031
2082,18.67721624
2083,11.26285174
2084,11.26285174
2085,15.9529586
2086,11.26285174
2087,11.26285174
2088,11.26285174
2089,11.26285174
2090,11.26285174
2091,15.9529586
2092,11.26285174
2093,15.9529586
2094,11.26285174
2095,15.9529586
2096,15.9529586
2097,10.31365031
2098,11.26285174
2099,10.31365031
2100,11.26285174
2101,11.26285174
2102,11.26285174
2103,11.26285174
2104,11.26285174
2105,11.26285174
2106,11.26285174
2107,11.26285174
2108,10.31365031
2109,15.9529586
2110,11.26285174
2111,11.26285174
2112,11.26285174
2113,15.9529586
2114,11.26285174
2115,14.18458772
2116,11.26285174
2117,10.31365031
2118,11.26285174
2119,11.26285174
2120,11.26285174
2121,11.26285174
2122,11.26285174
2123,11.26285174
2124,15.9529586
2125,10.31365031
2126,10.31365031
2127,14.18458772
2128,11.26285174
2129,11.26285174
2130,11.26285174
2131,10.31365031
2132,11.26285174
2133,11.26285174
2134,10.31365031
2135,11.26285174
2136,11.26285174
2137,14.18458772
2138,11.26285174
2139,10.31365031
2140,11.26285174
2141,11.26285174
2142,11.26285174
2143,11.26285174
2144,10.31365031
2145,13.03812731
2146,15.9529586
2147,15.9529586
2148,11.26285174
2149,14.18458772
2150,10.31365031
2151,11.26285174
2152,11.26285174
2153,10.31365031
2154,11.26285174
2155,11.26285174
2156,11.26285174
2157,15.9529586
2158,15.9529586
2159,10.31365031
2160,11.26285174
2161,10.31365031
2162,10.31365031
2163,10.31365031
2164,10.31365031
2165,10.31365031
2166,11.26285174
2167,11.26285174
2168,10.31365031
2169,11.26285174
2170,10.31365031
2171,10.31365031
2172,14.18458772
2173,18.67721624
2174,11.26285174
2175,10.31365031
2176,11.26285174
2177,11.26285174
2178,11.26285174
2179,11.26285174
2180,11.26285174
2181,18.67721624
2182,10.31365031
2183,11.26285174
2184,11.26285174
2185,11.26285174
2186,11.26285174
2187,10.31365031
2188,11.26285174
2189,10.31365031
2190,10.31365031
2191,15.9529586
2192,10.31365031
2193,11.26285174
2194,14.18458772
2195,14.18458772
2196,11.26285174
2197,15.9529586
2198,15.9529586
2199,15.9529586
2200,15.9529586
2201,15.9529586
2202,15.9529586
2203,10.31365031
2204,11.26285174
2205,11.26285174
2206,11.26285174
2207,14.18458772
2208,15.9529586
2209,15.9529586
2210,11.26285174
2211,13.03812731
2212,11.26285174
2213,11.26285174
2214,10.31365031
2215,11.26285174
2216,11.26285174
2217,11.26285174
2218,11.26285174
2219,11.26285174
2220,11.26285174
2221,11.26285174
2222,11.26285174
2223,14.18458772
2224,11.26285174
2225,14.18458772
2226,14.18458772
2227,15.9529586
2228,11.26285174
2229,10.31365031
2230,18.67721624
2231,10.31365031
2232,15.9529586
2233,11.26285174
2234,10.31365031
2235,15.9529586
2236,11.26285174
2237,11.26285174
2238,11.26285174
2239,10.31365031
2240,10.31365031
2241,10.31365031
2242,10.31365031
2243,10.31365031
2244,10.31365031
2245,11.26285174
2246,11.26285174
2247,11.26285174
2248,11.26285174
2249,14.18458772
2250,14.18458772
2251,13.03812731
2252,11.26285174
2253,11.26285174
2254,15.9529586
2255,15.9529586
2256,11.26285174
2257,15.9529586
2258,15.9529586
2259,15.9529586
2260,15.9529586
2261,15.9529586
2262,9.40036698
2263,13.03812731
2264,10.31365031
2265,11.26285174
2266,11.26285174
2267,11.26285174
2268,10.31365031
2269,10.31365031
2270,15.9529586
2271,11.26285174
2272,10.31365031
2273,11.26285174
2274,15.9529586
2275,14.18458772
2276,15.9529586
2277,15.9529586
2278,11.26285174
2279,18.67721624
2280,11.85001551
2281,11.26285174
2282,11.26285174
2283,11.26285174
2284,11.26285174
2285,11.26285174
2286,10.31365031
2287,11.26285174
2288,10.31365031
2289,10.31365031
2290,11.26285174
2291,11.26285174
2292,11.26285174
2293,11.26285174
2294,15.9529586
2295,15.9529586
2296,18.67721624
2297,15.9529586
2298,11.26285174
2299,14.18458772
2300,11.26285174
2301,11.26285174
2302,11.26285174
2303,11.26285174
2304,15.9529586
2305,10.31365031
2306,11.26285174
2307,11.26285174
2308,11.26285174
2309,11.26285174
2310,11.26285174
2311,10.31365031
2312,11.26285174
2313,11.26285174
2314,11.26285174
2315,11.26285174
2316,11.26285174
2317,11.26285174
2318,11.26285174
2319,11.26285174
2320,11.26285174
2321,11.26285174
2322,11.26285174
2323,11.26285174
2324,11.26285174
2325,11.26285174
2326,18.67721624
2327,10.31365031
2328,11.26285174
2329,15.9529586
2330,15.9529586
2331,11.26285174
2332,15.9529586
2333,10.31365031
2334,14.18458772
2335,11.26285174
2336,18.67721624
2337,13.03812731
2338,10.31365031
2339,10.31365031
2340,10.31365031
2341,10.31365031
2342,11.26285174
2343,14.18458772
2344,10.31365031
2345,10.31365031
2346,15.9529586
2347,11.26285174
2348,11.26285174
2349,11.26285174
2350,15.9529586
2351,11.26285174
2352,14.18458772
2353,14.18458772
2354,14.18458772
2355,10.31365031
2356,10.31365031
2357,14.18458772
2358,10.31365031
2359,11.26285174
2360,11.26285174
2361,11.26285174
2362,15.9529586
2363,18.67721624
2364,15.9529586
2365,14.18458772
2366,11.26285174
2367,11.26285174
2368,18.67721624
2369,10.31365031
2370,15.9529586
2371,13.03812731
2372,11.26285174
2373,11.26285174
2374,15.9529586
2375,15.9529586
2376,10.31365031
2377,13.03812731
2378,10.31365031
2379,11.26285174
2380,14.18458772
2381,9.40036698
2382,10.31365031
2383,10.31365031
2384,14.18458772
2385,11.26285174
2386,15.9529586
2387,15.9529586
2388,15.9529586
2389,15.9529586
2390,11.26285174
2391,10.31365031
2392,14.18458772
2393,11.26285174
2394,14.18458772
2395,18.67721624
2396,14.18458772
2397,13.03812731
2398,11.26285174
2399,10.31365031
2400,11.26285174
2401,13.03812731
2402,11.26285174
2403,10.31365031
2404,11.26285174
2405,10.31365031
2406,11.26285174
2407,14.18458772
2408,15.9529586
2409,15.9529586
2410,11.26285174
2411,11.26285174
2412,11.26285174
2413,11.26285174
2414,10.31365031
2415,15.9529586
2416,14.18458772
2417,14.18458772
2418,11.26285174
2419,10.31365031
2420,11.26285174
2421,13.11894122
2422,11.26285174
2423,11.26285174
2424,10.31365031
2425,15.9529586
2426,11.26285174
2427,10.31365031
2428,15.9529586
2429,15.9529586
2430,15.9529586
2431,18.67721624
2432,13.03812731
2433,11.26285174
2434,15.9529586
2435,15.9529586
2436,15.9529586
2437,11.26285174
2438,11.26285174
2439,11.26285174
2440,10.31365031
2441,10.31365031
2442,10.31365031
2443,11.26285174
2444,11.26285174
2445,10.31365031
2446,11.26285174
2447,11.26285174
2448,10.31365031
2449,15.9529586
2450,10.31365031
2451,11.26285174
2452,18.67721624
2453,18.67721624
2454,15.9529586
2455,15.9529586
2456,10.31365031
2457,11.26285174
2458,18.67721624
2459,11.26285174
2460,11.26285174
2461,11.26285174
2462,11.26285174
2463,11.26285174
2464,11.26285174
2465,11.26285174
2466,15.9529586
2467,14.18458772
2468,14.18458772
2469,11.26285174
2470,11.26285174
2471,13.03812731
2472,11.26285174
2473,11.26285174
2474,11.26285174
2475,11.26285174
2476,11.26285174
2477,15.9529586
2478,14.18458772
2479,10.31365031
2480,11.26285174
2481,11.26285174
2482,11.26285174
2483,10.31365031
2484,11.26285174
2485,10.31365031
2486,11.26285174
2487,10.31365031
2488,15.9529586
2489,11.26285174
2490,10.31365031
2491,11.26285174
2492,13.03812731
2493,15.9529586
2494,15.9529586
2495,15.9529586
2496,11.26285174
2497,15.9529586
2498,11.26285174
2499,10.31365031
2500,10.31365031
2501,13.03812731
2502,18.67721624
2503,11.26285174
2504,11.26285174
2505,11.26285174
2506,14.18458772
2507,11.26285174
2508,15.9529586
2509,10.31365031
2510,15.9529586
2511,15.9529586
2512,11.26285174
2513,11.26285174
2514,11.26285174
2515,11.26285174
2516,11.26285174
2517,11.26285174
2518,11.26285174
2519,11.26285174
2520,11.26285174
2521,10.31365031
2522,10.31365031
2523,10.31365031
2524,13.03812731
2525,13.03812731
2526,14.18458772
2527,14.18458772
2528,14.18458772
2529,10.31365031
2530,11.26285174
2531,11.26285174
2532,15.9529586
2533,11.26285174
2534,10.31365031
2535,15.9529586
2536,15.9529586
2537,10.31365031
2538,13.03812731
2539,15.9529586
2540,15.9529586
2541,14.18458772
2542,11.26285174
2543,10.31365031
2544,10.31365031
2545,18.67721624
2546,15.9529586
2547,15.9529586
2548,10.31365031
2549,11.26285174
2550,11.26285174
2551,11.26285174
2552,14.18458772
2553,14.18458772
2554,11.26285174
2555,15.9529586
2556,15.9529586
2557,11.26285174
2558,11.26285174
2559,11.26285174
2560,15.9529586
2561,11.26285174
2562,11.26285174
2563,15.9529586
2564,11.26285174
2565,11.26285174
2566,11.26285174
2567,11.26285174
2568,11.26285174
2569,11.26285174
2570,10.31365031
2571,11.26285174
2572,11.26285174
2573,11.26285174
2574,11.26285174
2575,11.26285174
2576,11.26285174
2577,11.26285174
2578,11.26285174
2579,14.18458772
2580,14.18458772
2581,10.31365031
2582,15.9529586
2583,11.26285174
2584,11.26285174
2585,11.26285174
2586,11.26285174
2587,11.26285174
2588,10.31365031
2589,11.26285174
2590,11.26285174
2591,11.26285174
2592,11.26285174
2593,11.26285174
2594,11.26285174
2595,11.26285174
2596,11.26285174
2597,11.26285174
2598,10.31365031
2599,11.26285174
2600,11.26285174
2601,10.31365031
2602,11.26285174
2603,14.18458772
2604,11.26285174
2605,11.26285174
2606,11.26285174
2607,14.18458772
2608,11.26285174
2609,11.26285174
2610,10.31365031
2611,11.26285174
2612,11.26285174
2613,13.03812731
2614,11.26285174
2615,14.18458772
2616,15.9529586
2617,11.26285174
2618,18.67721624
2619,15.9529586
2620,11.26285174
2621,15.9529586
2622,11.26285174
2623,14.18458772
2624,11.26285174
2625,11.26285174
2626,11.26285174
2627,14.18458772
2628,11.26285174
2629,14.18458772
2630,11.26285174
2631,11.26285174
2632,13.03812731
2633,11.26285174
2634,11.26285174
2635,11.26285174
2636,11.26285174
2637,11.26285174
2638,11.26285174
2639,11.26285174
2640,11.26285174
2641,11.26285174
2642,11.26285174
2643,15.9529586
2644,15.9529586
2645,15.9529586
2646,15.9529586
2647,11.26285174
2648,11.26285174
2649,10.31365031
2650,18.67721624
2651,13.03812731
2652,11.26285174
2653,11.26285174
2654,11.26285174
2655,11.26285174
2656,11.26285174
2657,11.26285174
2658,14.18458772
2659,10.31365031
2660,11.26285174
2661,10.31365031
2662,15.9529586
2663,15.9529586
2664,15.9529586
2665,11.26285174
2666,5.314944438
2667,4.293907816
2668,5.762613036
2669,4.293907816
2670,5.047804102
2671,6.022762914
2672,5.047804102
2673,5.047804102
2674,5.047804102
2675,5.314944438
2676,6.566386618
2677,6.566386618
2678,5.047804102
2679,4.46120255
2680,5.762613036
2681,5.314944438
2682,5.762613036
2683,5.762613036
2684,5.314944438
2685,4.910921058
2686,4.910921058
2687,6.949137887
2688,4.40779804
2689,4.293907816
2690,4.293907816
2691,5.047804102
2692,6.022762914
2693,5.314944438
2694,5.047804102
2695,5.047804102
2696,6.022762914
2697,4.293907816
2698,4.40779804
2699,5.047804102
2700,6.022762914
2701,5.314944438
2702,4.910921058
2703,5.047804102
2704,5.715205827
2705,4.293907816
2706,5.715205827
2707,4.910921058
2708,4.488994314
2709,4.910921058
2710,8.858930569
2711,5.314944438
2712,6.949137887
2713,5.762613036
2714,6.022762914
2715,6.949137887
2716,6.022762914
2717,5.314944438
2718,4.293907816
2719,5.314944438
2720,5.715205827
2721,5.762613036
2722,5.047804102
2723,5.314944438
2724,7.800251817
2725,9.150071638
2726,9.150071638
2727,9.150071638
2728,9.246163984
2729,7.794489526
2730,8.628728534
2731,9.246163984
2732,9.246163984
2733,9.246163984
2734,9.246163984
2735,8.628728534
2736,9.150071638
2737,7.800251817
